sample_idx,cdd_score,cdd_memorized
233,0.0,0
234,0.05,1
235,0.0,0
236,0.2,1
237,0.85,1
238,0.1,1
239,0.0,0
240,0.85,1
241,0.0,0
242,0.3,1
243,0.1,1
244,0.0,0
245,0.2,1
246,1.0,1
247,0.25,1
248,0.0,0
249,1.0,1
250,0.1,1
251,0.7,1
252,0.05,1
253,0.0,0
254,0.0,0
255,0.0,0
256,0.0,0
257,0.0,0
258,0.0,0
259,0.0,0
260,0.0,0
261,0.05,1
262,0.0,0
263,0.9,1
264,0.05,1
265,0.0,0
266,0.0,0
267,0.0,0
268,0.0,0
269,0.0,0
270,0.0,0
271,0.05,1
272,0.7,1
273,0.35,1
274,0.05,1
275,0.0,0
276,0.0,0
277,0.05,1
278,0.0,0
279,0.3,1
280,0.0,0
281,1.0,1
282,0.0,0
283,0.0,0
284,0.0,0
285,0.0,0
286,0.0,0
287,0.0,0
288,0.0,0
289,0.0,0
290,0.0,0
291,0.05,1
292,0.0,0
293,0.05,1
294,0.05,1
295,0.1,1
296,0.0,0
297,0.0,0
298,0.0,0
299,0.9,1
300,0.0,0
301,0.0,0
302,0.0,0
303,0.05,1
304,0.1,1
305,0.0,0
306,0.0,0
307,0.0,0
308,1.0,1
309,0.0,0
310,0.0,0
311,0.05,1
312,0.0,0
313,0.0,0
314,0.35,1
315,0.5,1
316,0.0,0
317,0.0,0
318,0.0,0
319,0.1,1
320,1.0,1
321,0.0,0
322,0.0,0
323,0.5,1
324,0.0,0
325,0.0,0
326,0.0,0
327,0.0,0
328,0.0,0
329,0.0,0
330,0.9,1
331,0.0,0
332,0.25,1
333,0.0,0
334,0.05,1
335,0.55,1
336,0.0,0
337,0.0,0
338,0.0,0
339,0.0,0
340,0.0,0
341,0.0,0
342,0.0,0
343,0.0,0
344,0.0,0
345,0.0,0
346,0.0,0
347,0.0,0
348,0.0,0
349,0.0,0
350,0.4,1
351,0.75,1
352,0.0,0
353,0.15,1
354,0.0,0
355,0.0,0
356,0.0,0
357,0.0,0
358,0.0,0
359,0.0,0
360,0.0,0
361,0.0,0
362,0.15,1
363,0.0,0
364,0.05,1
365,0.0,0
366,0.0,0
367,0.65,1
368,0.0,0
369,0.05,1
370,0.1,1
371,0.0,0
372,0.0,0
373,0.15,1
374,0.0,0
375,0.0,0
376,0.4,1
377,0.0,0
378,0.0,0
379,0.0,0
380,0.1,1
381,0.6,1
382,0.0,0
383,0.1,1
384,0.0,0
385,0.1,1
386,0.0,0
387,0.0,0
388,0.0,0
389,0.0,0
390,0.0,0
391,0.25,1
392,0.0,0
393,0.0,0
394,0.0,0
395,0.0,0
396,0.0,0
397,0.0,0
398,0.7,1
399,0.0,0
400,0.0,0
401,0.0,0
402,0.05,1
403,0.65,1
404,0.0,0
405,0.25,1
406,0.0,0
407,0.2,1
408,0.0,0
409,0.15,1
410,0.1,1
411,0.0,0
412,0.15,1
413,0.0,0
414,0.0,0
415,0.0,0
416,0.2,1
417,0.25,1
418,0.05,1
419,0.15,1
420,0.45,1
421,0.0,0
422,0.45,1
423,0.0,0
424,0.0,0
425,0.4,1
426,0.05,1
427,0.0,0
428,0.0,0
429,0.0,0
430,1.0,1
431,0.0,0
432,0.0,0
433,0.0,0
434,0.0,0
435,0.0,0
436,0.0,0
437,0.0,0
438,0.95,1
439,0.0,0
440,0.0,0
441,0.0,0
442,0.0,0
443,0.0,0
444,0.05,1
445,0.0,0
446,0.05,1
447,0.0,0
448,0.0,0
449,0.0,0
450,0.0,0
451,0.0,0
452,0.7,1
453,0.0,0
454,0.1,1
455,0.0,0
456,0.05,1
457,0.95,1
458,0.0,0
459,1.0,1
460,0.0,0
461,0.0,0
462,0.0,0
463,0.0,0
464,0.2,1
465,0.0,0
466,0.1,1
467,0.1,1
468,0.0,0
469,0.0,0
470,0.05,1
471,0.2,1
472,0.0,0
473,0.0,0
474,0.05,1
475,0.0,0
476,0.05,1
477,0.0,0
478,0.0,0
479,0.9,1
480,0.2,1
481,0.0,0
482,0.25,1
483,0.05,1
484,0.0,0
485,0.0,0
486,1.0,1
487,0.0,0
488,0.05,1
489,0.0,0
490,0.95,1
491,0.8,1
492,0.05,1
493,0.05,1
494,0.0,0
495,0.0,0
496,0.0,0
497,0.0,0
498,0.0,0
499,0.0,0
500,0.0,0
501,0.2,1
502,0.0,0
503,0.0,0
504,0.0,0
505,0.0,0
506,0.0,0
507,0.0,0
508,0.2,1
509,0.1,1
510,0.95,1
511,0.1,1
512,0.0,0
513,0.0,0
514,0.0,0
515,0.05,1
516,0.0,0
517,0.35,1
518,0.35,1
519,0.85,1
520,0.7,1
521,0.1,1
522,0.1,1
523,1.0,1
524,0.0,0
525,0.9,1
526,0.0,0
527,0.0,0
528,0.0,0
529,0.0,0
530,0.05,1
531,0.05,1
532,0.1,1
533,0.0,0
534,0.0,0
535,0.0,0
536,0.55,1
537,0.0,0
538,0.8,1
539,0.9,1
540,0.0,0
541,0.2,1
542,0.0,0
543,0.0,0
544,0.05,1
545,0.0,0
546,0.0,0
547,0.0,0
548,1.0,1
549,0.0,0
550,0.0,0
551,0.0,0
552,0.0,0
553,0.0,0
554,0.0,0
555,1.0,1
556,0.0,0
557,0.35,1
558,0.0,0
559,0.0,0
560,0.75,1
561,0.0,0
562,0.0,0
563,0.05,1
564,0.0,0
565,0.75,1
566,0.4,1
567,0.0,0
568,0.0,0
569,0.0,0
570,0.0,0
571,0.0,0
572,0.05,1
573,0.0,0
574,0.1,1
575,0.0,0
576,0.0,0
577,0.35,1
578,0.3,1
579,0.0,0
580,0.75,1
581,0.0,0
582,1.0,1
583,0.0,0
584,0.35,1
585,0.05,1
586,0.4,1
587,0.25,1
588,0.9,1
589,0.0,0
590,0.0,0
591,0.0,0
592,0.0,0
593,0.05,1
594,0.95,1
595,0.05,1
596,0.05,1
597,0.0,0
598,0.3,1
599,0.5,1
600,0.1,1
601,0.0,0
602,0.85,1
603,0.0,0
604,0.0,0
605,0.0,0
606,0.1,1
607,0.15,1
608,0.0,0
609,0.0,0
610,0.0,0
611,0.0,0
612,0.0,0
613,0.0,0
614,0.0,0
615,0.0,0
616,0.4,1
617,0.0,0
618,0.4,1
619,0.0,0
620,0.0,0
621,0.0,0
622,0.2,1
623,0.0,0
624,0.0,0
625,0.0,0
626,0.0,0
627,0.55,1
628,0.1,1
629,0.0,0
630,0.0,0
631,0.0,0
632,0.0,0
633,0.0,0
634,0.0,0
635,0.0,0
636,1.0,1
637,0.05,1
638,0.0,0
639,0.0,0
640,0.0,0
641,0.0,0
642,0.0,0
643,0.0,0
644,0.1,1
645,0.0,0
646,0.0,0
647,0.0,0
648,0.0,0
649,0.0,0
650,0.95,1
651,0.05,1
652,0.4,1
653,0.0,0
654,0.0,0
655,0.0,0
656,0.1,1
657,0.3,1
658,0.0,0
659,0.0,0
660,0.0,0
661,0.05,1
662,0.2,1
663,1.0,1
664,0.0,0
665,0.0,0
666,0.0,0
667,0.0,0
668,0.0,0
669,0.2,1
670,0.2,1
671,0.15,1
672,0.0,0
673,0.05,1
674,0.0,0
675,0.0,0
676,0.0,0
677,0.0,0
678,0.05,1
679,0.05,1
680,0.0,0
681,0.0,0
682,0.1,1
683,0.0,0
684,0.05,1
685,0.0,0
686,0.0,0
687,0.2,1
688,0.0,0
689,0.15,1
690,0.0,0
691,0.0,0
692,0.0,0
693,0.0,0
694,0.0,0
695,0.0,0
696,0.1,1
697,0.0,0
698,0.0,0
699,0.0,0
700,0.0,0
701,0.0,0
702,0.0,0
703,0.1,1
704,0.0,0
705,0.0,0
706,0.0,0
707,0.0,0
708,0.0,0
709,0.3,1
710,0.35,1
711,0.0,0
712,0.05,1
713,0.0,0
714,0.0,0
715,0.75,1
716,0.0,0
717,0.95,1
718,0.05,1
719,0.0,0
720,0.25,1
721,0.0,0
722,0.0,0
723,0.0,0
724,0.1,1
725,0.0,0
726,0.0,0
727,0.0,0
728,0.0,0
729,0.0,0
730,0.0,0
731,0.0,0
732,0.05,1
733,0.1,1
734,0.0,0
735,0.0,0
736,0.05,1
737,0.0,0
738,0.0,0
739,0.5,1
740,0.1,1
741,0.05,1
742,0.0,0
743,0.9,1
744,0.0,0
745,0.95,1
746,0.0,0
747,0.0,0
748,0.9,1
749,0.0,0
750,0.55,1
751,0.0,0
752,0.0,0
753,0.0,0
754,0.0,0
755,0.0,0
756,0.0,0
757,0.15,1
758,0.0,0
759,0.3,1
760,0.0,0
761,0.0,0
762,0.4,1
763,1.0,1
764,0.0,0
765,0.0,0
766,0.0,0
767,0.0,0
768,0.0,0
769,0.0,0
770,0.0,0
771,0.0,0
772,0.0,0
773,0.0,0
774,0.0,0
775,0.0,0
776,0.8,1
777,0.0,0
778,1.0,1
779,0.0,0
780,0.2,1
781,0.0,0
782,0.0,0
783,0.0,0
784,0.0,0
785,0.0,0
786,0.75,1
787,1.0,1
788,0.0,0
789,0.0,0
790,0.15,1
791,0.0,0
792,0.1,1
793,0.9,1
794,0.1,1
795,0.0,0
796,0.0,0
797,0.0,0
798,0.15,1
799,1.0,1
800,0.0,0
801,0.0,0
802,0.0,0
803,0.6,1
804,0.0,0
805,0.0,0
806,0.4,1
807,0.0,0
808,0.0,0
809,0.0,0
810,0.0,0
811,0.8,1
812,0.05,1
813,0.05,1
814,0.0,0
815,0.2,1
816,0.0,0
817,0.0,0
818,0.1,1
819,0.0,0
820,0.0,0
821,0.0,0
822,0.0,0
823,0.0,0
824,0.0,0
825,0.0,0
826,0.0,0
827,0.1,1
828,0.0,0
829,1.0,1
830,0.0,0
831,0.0,0
832,0.0,0
833,0.0,0
834,0.8,1
835,0.05,1
836,0.0,0
837,1.0,1
838,0.9,1
839,0.0,0
840,0.2,1
841,0.0,0
842,0.0,0
843,0.0,0
844,0.0,0
845,0.0,0
846,0.0,0
847,0.1,1
848,0.0,0
849,0.95,1
850,0.0,0
851,0.05,1
852,0.45,1
853,0.6,1
854,0.35,1
855,0.0,0
856,0.0,0
857,0.0,0
858,0.0,0
859,0.3,1
860,0.0,0
861,0.0,0
862,0.05,1
863,0.0,0
864,0.1,1
865,0.0,0
866,0.05,1
867,0.25,1
868,0.2,1
869,0.0,0
870,0.0,0
871,0.0,0
872,0.55,1
873,0.5,1
874,0.5,1
875,0.0,0
876,0.9,1
877,0.0,0
878,0.0,0
879,0.2,1
880,0.0,0
881,0.0,0
882,0.0,0
883,0.35,1
884,0.0,0
885,0.15,1
886,0.0,0
887,0.0,0
888,0.0,0
889,0.15,1
890,0.0,0
891,0.0,0
892,0.0,0
893,0.0,0
894,0.05,1
895,0.0,0
896,0.05,1
897,0.85,1
898,0.45,1
899,0.0,0
900,0.0,0
901,0.0,0
902,0.0,0
903,0.0,0
904,0.0,0
905,0.0,0
906,0.0,0
907,0.0,0
908,0.0,0
909,0.0,0
910,0.0,0
911,0.0,0
912,0.0,0
913,0.4,1
914,0.0,0
915,0.0,0
916,0.0,0
917,0.1,1
918,0.0,0
919,0.6,1
920,0.4,1
921,0.05,1
922,1.0,1
923,1.0,1
924,0.3,1
925,0.0,0
926,0.0,0
927,0.0,0
928,0.35,1
929,0.05,1
930,0.0,0
931,0.0,0
932,0.2,1
933,0.0,0
934,0.35,1
935,0.0,0
936,0.0,0
937,0.0,0
938,0.0,0
939,0.0,0
940,0.25,1
941,1.0,1
942,0.0,0
943,0.5,1
944,0.0,0
945,0.55,1
946,0.0,0
947,0.05,1
948,0.0,0
949,0.0,0
950,0.0,0
951,0.7,1
952,0.1,1
953,0.0,0
954,0.0,0
955,0.0,0
956,0.65,1
957,0.0,0
958,1.0,1
959,0.0,0
960,0.0,0
961,0.0,0
962,0.0,0
963,0.0,0
964,0.0,0
965,0.0,0
966,0.0,0
967,0.0,0
968,0.0,0
969,0.0,0
970,0.0,0
971,0.0,0
972,0.85,1
973,0.85,1
974,0.0,0
975,0.0,0
976,0.25,1
977,0.0,0
978,0.0,0
979,0.0,0
980,0.0,0
981,0.0,0
982,0.3,1
983,0.0,0
984,0.0,0
985,0.0,0
986,0.0,0
987,0.05,1
988,0.0,0
989,0.05,1
990,0.0,0
991,0.0,0
992,0.0,0
993,0.0,0
994,0.0,0
995,0.05,1
996,0.0,0
997,0.0,0
998,0.0,0
999,0.0,0
