sample_idx,codec_score,codec_memorized
188,1.0,1
189,0.0,0
190,1.0,1
191,1.0,1
192,0.0,0
193,0.0,0
194,1.0,1
195,1.0,1
196,1.0,1
197,1.0,1
198,0.0,0
199,1.0,1
200,1.0,1
201,1.0,1
202,1.0,1
203,1.0,1
204,1.0,1
205,0.0,0
206,1.0,1
207,0.0,0
208,0.0,0
209,1.0,1
210,1.0,1
211,1.0,1
212,1.0,1
213,0.0,0
214,0.0,0
215,1.0,1
216,0.0,0
217,0.0,0
218,1.0,1
219,0.0,0
220,1.0,1
221,1.0,1
222,0.0,0
223,1.0,1
224,1.0,1
225,1.0,1
226,1.0,1
227,1.0,1
228,1.0,1
229,1.0,1
230,1.0,1
231,1.0,1
232,1.0,1
233,0.0,0
234,1.0,1
235,1.0,1
236,0.0,0
237,1.0,1
238,0.0,0
239,0.0,0
240,1.0,1
241,0.0,0
242,0.0,0
243,0.0,0
244,0.0,0
245,0.0,0
246,0.0,0
247,0.0,0
248,1.0,1
249,0.0,0
250,1.0,1
251,0.0,0
252,1.0,1
253,1.0,1
254,1.0,1
255,1.0,1
256,0.0,0
257,0.0,0
258,0.0,0
259,0.0,0
260,0.0,0
261,0.0,0
262,1.0,1
263,1.0,1
264,0.0,0
265,1.0,1
266,0.0,0
267,0.0,0
268,1.0,1
269,1.0,1
270,1.0,1
271,0.0,0
272,1.0,1
273,1.0,1
274,1.0,1
275,0.0,0
276,0.0,0
277,1.0,1
278,0.0,0
279,1.0,1
280,1.0,1
281,0.0,0
282,0.0,0
283,0.0,0
284,0.0,0
285,0.0,0
286,1.0,1
287,1.0,1
288,1.0,1
289,1.0,1
290,1.0,1
291,1.0,1
292,0.0,0
293,1.0,1
294,1.0,1
295,1.0,1
296,0.0,0
297,1.0,1
298,1.0,1
299,1.0,1
300,0.0,0
301,1.0,1
302,1.0,1
303,0.0,0
304,1.0,1
305,1.0,1
306,0.0,0
307,0.0,0
308,1.0,1
309,0.0,0
310,0.0,0
311,1.0,1
312,0.0,0
313,0.0,0
314,1.0,1
315,1.0,1
316,0.0,0
317,1.0,1
318,0.0,0
319,1.0,1
320,0.0,0
321,1.0,1
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,1
326,1.0,1
327,1.0,1
328,1.0,1
329,0.0,0
330,1.0,1
331,0.0,0
332,1.0,1
333,0.0,0
334,1.0,1
335,0.0,0
336,1.0,1
337,1.0,1
338,0.0,0
339,0.0,0
340,1.0,1
341,0.0,0
342,1.0,1
343,0.0,0
344,1.0,1
345,1.0,1
346,1.0,1
347,1.0,1
348,1.0,1
349,1.0,1
350,1.0,1
351,1.0,1
352,1.0,1
353,0.0,0
354,1.0,1
355,1.0,1
356,1.0,1
357,0.0,0
358,0.0,0
359,1.0,1
360,1.0,1
361,1.0,1
362,1.0,1
363,0.0,0
364,0.0,0
365,1.0,1
366,1.0,1
367,0.0,0
368,1.0,1
369,0.0,0
370,0.0,0
371,1.0,1
372,1.0,1
373,1.0,1
374,1.0,1
375,0.0,0
376,0.0,0
377,0.0,0
378,1.0,1
379,1.0,1
380,1.0,1
381,1.0,1
382,1.0,1
383,0.0,0
384,0.0,0
385,1.0,1
386,1.0,1
387,1.0,1
388,1.0,1
389,1.0,1
390,1.0,1
391,0.0,0
392,1.0,1
393,0.0,0
394,0.0,0
395,1.0,1
396,1.0,1
397,0.0,0
398,1.0,1
399,1.0,1
400,0.0,0
401,0.0,0
402,0.0,0
403,0.0,0
404,1.0,1
405,1.0,1
406,1.0,1
407,0.0,0
408,0.0,0
409,0.0,0
410,1.0,1
411,1.0,1
412,0.0,0
413,1.0,1
414,1.0,1
415,1.0,1
416,0.0,0
417,1.0,1
418,1.0,1
419,0.0,0
420,0.0,0
421,1.0,1
422,0.0,0
423,0.0,0
424,1.0,1
425,1.0,1
426,1.0,1
427,1.0,1
428,0.0,0
429,0.0,0
430,1.0,1
431,0.0,0
432,0.0,0
433,1.0,1
434,0.0,0
435,1.0,1
436,0.0,0
437,1.0,1
438,0.0,0
439,1.0,1
440,1.0,1
441,0.0,0
442,0.0,0
443,0.0,0
444,1.0,1
445,1.0,1
446,1.0,1
447,1.0,1
448,1.0,1
449,1.0,1
450,1.0,1
451,0.0,0
452,0.0,0
453,1.0,1
454,1.0,1
455,1.0,1
456,1.0,1
457,1.0,1
458,0.0,0
459,1.0,1
460,1.0,1
461,1.0,1
462,1.0,1
463,0.0,0
464,0.0,0
465,0.0,0
466,1.0,1
467,1.0,1
468,0.0,0
469,1.0,1
470,0.0,0
471,0.0,0
472,0.0,0
473,1.0,1
474,1.0,1
475,1.0,1
476,1.0,1
477,0.0,0
478,1.0,1
479,1.0,1
480,1.0,1
481,0.0,0
482,0.0,0
483,1.0,1
484,1.0,1
485,1.0,1
486,0.0,0
487,0.0,0
488,1.0,1
489,0.0,0
490,1.0,1
491,1.0,1
492,1.0,1
493,1.0,1
494,1.0,1
495,0.0,0
496,1.0,1
497,1.0,1
498,1.0,1
499,1.0,1
500,1.0,1
501,1.0,1
502,1.0,1
503,1.0,1
504,1.0,1
505,1.0,1
506,0.0,0
507,1.0,1
508,1.0,1
509,1.0,1
510,0.0,0
511,0.0,0
512,1.0,1
513,1.0,1
514,1.0,1
515,0.0,0
516,1.0,1
517,1.0,1
518,1.0,1
519,0.0,0
520,1.0,1
521,1.0,1
522,0.0,0
523,0.0,0
524,1.0,1
525,1.0,1
526,0.0,0
527,0.0,0
528,0.0,0
529,1.0,1
530,1.0,1
531,1.0,1
532,1.0,1
533,1.0,1
534,1.0,1
535,1.0,1
536,1.0,1
537,0.0,0
538,0.0,0
539,1.0,1
540,1.0,1
541,1.0,1
542,1.0,1
543,1.0,1
544,1.0,1
545,0.0,0
546,1.0,1
547,1.0,1
548,1.0,1
549,0.0,0
550,1.0,1
551,0.0,0
552,1.0,1
553,1.0,1
554,1.0,1
555,1.0,1
556,1.0,1
557,0.0,0
558,1.0,1
559,1.0,1
560,0.0,0
561,1.0,1
562,1.0,1
563,0.0,0
564,0.0,0
565,1.0,1
566,1.0,1
567,0.0,0
568,0.0,0
569,1.0,1
570,1.0,1
571,0.0,0
572,1.0,1
573,1.0,1
574,1.0,1
575,1.0,1
576,1.0,1
577,1.0,1
578,1.0,1
579,1.0,1
580,1.0,1
581,0.0,0
582,1.0,1
583,1.0,1
584,1.0,1
585,1.0,1
586,1.0,1
587,1.0,1
588,0.0,0
589,1.0,1
590,1.0,1
591,1.0,1
592,0.0,0
593,1.0,1
594,1.0,1
595,0.0,0
596,0.0,0
597,1.0,1
598,1.0,1
599,1.0,1
600,1.0,1
601,1.0,1
602,1.0,1
603,1.0,1
604,1.0,1
605,1.0,1
606,1.0,1
607,1.0,1
608,1.0,1
609,0.0,0
610,1.0,1
611,1.0,1
612,0.0,0
613,0.0,0
614,1.0,1
615,1.0,1
616,0.0,0
617,1.0,1
618,1.0,1
619,1.0,1
620,1.0,1
621,1.0,1
622,0.0,0
623,0.0,0
624,1.0,1
625,1.0,1
626,1.0,1
627,0.0,0
628,1.0,1
629,0.0,0
630,1.0,1
631,0.0,0
632,1.0,1
633,1.0,1
634,1.0,1
635,1.0,1
636,0.0,0
637,1.0,1
638,1.0,1
639,1.0,1
640,1.0,1
641,1.0,1
642,1.0,1
643,1.0,1
644,1.0,1
645,0.0,0
646,1.0,1
647,1.0,1
648,1.0,1
649,1.0,1
650,0.0,0
651,1.0,1
652,1.0,1
653,1.0,1
654,1.0,1
655,1.0,1
656,0.0,0
657,0.0,0
658,1.0,1
659,1.0,1
660,1.0,1
661,1.0,1
662,1.0,1
663,0.0,0
664,1.0,1
665,1.0,1
666,0.0,0
667,1.0,1
668,0.0,0
669,0.0,0
670,0.0,0
671,0.0,0
672,1.0,1
673,1.0,1
674,1.0,1
675,1.0,1
676,0.0,0
677,0.0,0
678,0.0,0
679,0.0,0
680,1.0,1
681,0.0,0
682,1.0,1
683,1.0,1
684,0.0,0
685,1.0,1
686,0.0,0
687,1.0,1
688,1.0,1
689,1.0,1
690,0.0,0
691,0.0,0
692,0.0,0
693,0.0,0
694,0.0,0
695,0.0,0
696,0.0,0
697,0.0,0
698,1.0,1
699,1.0,1
700,1.0,1
701,0.0,0
702,0.0,0
703,0.0,0
704,1.0,1
705,1.0,1
706,1.0,1
707,1.0,1
708,1.0,1
709,0.0,0
710,1.0,1
711,1.0,1
712,1.0,1
713,1.0,1
714,0.0,0
715,0.0,0
716,1.0,1
717,0.0,0
718,1.0,1
719,0.0,0
720,1.0,1
721,1.0,1
722,0.0,0
723,1.0,1
724,1.0,1
725,1.0,1
726,1.0,1
727,1.0,1
728,1.0,1
729,1.0,1
730,1.0,1
731,0.0,0
732,1.0,1
733,1.0,1
734,1.0,1
735,1.0,1
736,1.0,1
737,1.0,1
738,0.0,0
739,1.0,1
740,0.0,0
741,1.0,1
742,1.0,1
743,1.0,1
744,1.0,1
745,1.0,1
746,1.0,1
747,0.0,0
748,1.0,1
749,1.0,1
750,1.0,1
751,0.0,0
752,1.0,1
753,1.0,1
754,0.0,0
755,0.0,0
756,0.0,0
757,1.0,1
758,1.0,1
759,1.0,1
760,0.0,0
761,0.0,0
762,1.0,1
763,0.0,0
764,0.0,0
765,1.0,1
766,0.0,0
767,0.0,0
768,1.0,1
769,0.0,0
770,1.0,1
771,1.0,1
772,1.0,1
773,1.0,1
774,1.0,1
775,0.0,0
776,1.0,1
777,1.0,1
778,0.0,0
779,0.0,0
780,0.0,0
781,0.0,0
782,1.0,1
783,1.0,1
784,1.0,1
785,0.0,0
786,1.0,1
787,1.0,1
788,0.0,0
789,0.0,0
790,0.0,0
791,1.0,1
792,1.0,1
793,1.0,1
794,0.0,0
795,1.0,1
796,1.0,1
797,1.0,1
798,1.0,1
799,1.0,1
800,1.0,1
801,1.0,1
802,1.0,1
803,1.0,1
804,1.0,1
805,0.0,0
806,0.0,0
807,1.0,1
808,0.0,0
809,1.0,1
810,1.0,1
811,1.0,1
812,1.0,1
813,1.0,1
814,0.0,0
815,1.0,1
816,0.0,0
817,1.0,1
818,1.0,1
819,1.0,1
820,1.0,1
821,1.0,1
822,1.0,1
823,1.0,1
824,1.0,1
825,0.0,0
826,1.0,1
827,1.0,1
828,1.0,1
829,0.0,0
830,0.0,0
831,1.0,1
832,1.0,1
833,0.0,0
834,1.0,1
835,0.0,0
836,1.0,1
837,1.0,1
838,1.0,1
839,0.0,0
840,0.0,0
841,1.0,1
842,1.0,1
843,1.0,1
844,1.0,1
845,0.0,0
846,0.0,0
847,1.0,1
848,1.0,1
849,0.0,0
850,0.0,0
851,1.0,1
852,0.0,0
853,1.0,1
854,1.0,1
855,0.0,0
856,0.0,0
857,0.0,0
858,1.0,1
859,1.0,1
860,0.0,0
861,1.0,1
862,1.0,1
863,0.0,0
864,1.0,1
865,1.0,1
866,1.0,1
867,1.0,1
868,1.0,1
869,1.0,1
870,0.0,0
871,1.0,1
872,1.0,1
873,1.0,1
874,1.0,1
875,1.0,1
876,1.0,1
877,0.0,0
878,1.0,1
879,1.0,1
880,1.0,1
881,1.0,1
882,1.0,1
883,0.0,0
884,0.0,0
885,0.0,0
886,0.0,0
887,0.0,0
888,0.0,0
889,1.0,1
890,0.0,0
891,1.0,1
892,0.0,0
893,1.0,1
894,1.0,1
895,1.0,1
896,1.0,1
897,1.0,1
898,0.0,0
899,1.0,1
900,1.0,1
901,1.0,1
902,0.0,0
903,1.0,1
904,1.0,1
905,0.0,0
906,1.0,1
907,0.0,0
908,1.0,1
909,1.0,1
910,1.0,1
911,0.0,0
912,1.0,1
913,1.0,1
914,1.0,1
915,1.0,1
916,1.0,1
917,0.0,0
918,0.0,0
919,1.0,1
920,0.0,0
921,0.0,0
922,0.0,0
923,0.0,0
924,1.0,1
925,1.0,1
926,1.0,1
927,1.0,1
928,0.0,0
929,0.0,0
930,0.0,0
931,1.0,1
932,1.0,1
933,0.0,0
934,1.0,1
935,1.0,1
936,1.0,1
937,1.0,1
938,0.0,0
939,1.0,1
940,1.0,1
941,1.0,1
942,1.0,1
943,0.0,0
944,0.0,0
945,0.0,0
946,0.0,0
947,0.0,0
948,1.0,1
949,0.0,0
950,0.0,0
951,1.0,1
952,1.0,1
953,1.0,1
954,0.0,0
955,0.0,0
956,0.0,0
957,1.0,1
958,1.0,1
959,1.0,1
960,1.0,1
961,1.0,1
962,1.0,1
963,0.0,0
964,1.0,1
965,1.0,1
966,1.0,1
967,0.0,0
968,1.0,1
969,1.0,1
970,1.0,1
971,0.0,0
972,0.0,0
973,0.0,0
974,1.0,1
975,1.0,1
976,0.0,0
977,0.0,0
978,1.0,1
979,1.0,1
980,1.0,1
981,1.0,1
982,0.0,0
983,0.0,0
984,1.0,1
985,1.0,1
986,1.0,1
987,1.0,1
988,0.0,0
989,0.0,0
990,1.0,1
991,0.0,0
992,1.0,1
993,1.0,1
994,1.0,1
995,1.0,1
996,1.0,1
997,1.0,1
998,0.0,0
999,1.0,1
